"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
3314119	20110930	Freedom Bank	58010	Columbia Falls	MT	59912	
3316739	20110930	SouthernTrust Bank	57897	Goreville	IL	62939	
3317192	20110930	1st Advantage Bank	57899	St. Peters	MO	63376	
3317932	20110930	North Jersey Community Bank	57919	Englewood Cliffs	NJ	7632	
3320576	20110930	EXCEL NATIONAL BANK	57734	Beverly Hills	CA	90212	
3320781	20110930	Two Rivers Bank & Trust	58013	Burlington	IA	52601	
3322468	20110930	Verus Bank of Commerce	58025	Fort Collins	CO	80525	
3324994	20110930	Independence National Bank	57951	Greenville	SC	29601	
3325759	20110930	Sonabank	57968	McLean	VA	22101	
3327164	20110930	Bank of Houston	57965	Houston	TX	770572132	
3328376	20110930	Civic Bank & Trust	58040	Nashville	TN	37203	
3329702	20110930	Bank of Georgetown	57941	Washington	DC	20007	
3333848	20110930	Alarion Bank	57845	Ocala	FL	34470	
3335301	20110930	People's Bank and Trust Company of Clinton County	58172	Albany	KY	42602	
3336607	20110930	MONUMENT BANK	57942	BETHESDA	MD	20814	
3337097	20110930	Commonwealth Business Bank	57873	Los Angeles	CA	90036	
3338357	20110930	OJAI COMMUNITY BANK	57850	OJAI	CA	93023	
3338704	20110930	Nature Coast Bank	57773	Hernando	FL	34442	
3339046	20110930	Stonegate Bank	57934	Fort Lauderdale	FL	33304	
3339925	20110930	Edgebrook Bank	57772	Chicago	IL	60646	
3340903	20110930	Legacy State Bank	57882	Loganville	GA	30052	
3341393	20110930	Flint Community Bank	58074	Albany	GA	31721	
3342671	20110930	Anchor Commercial Bank	57931	Juno Beach	FL	33408	
3343146	20110930	Sumner Bank & Trust	57954	Gallatin	TN	37066	
3344321	20110930	Tradition Capital Bank	58057	Edina	MN	55435	
3344536	20110930	I Bank Texas, SSB	58014	Austin	TX	78738	
3344611	20110930	Bank of America Rhode Island, National Association	58032	Providence	RI	02903	
3345065	20110930	Freedom Bank of America	57945	St Petersburg	FL	33701	
3345168	20110930	COMMUNITY NATIONAL BANK	57828	GREAT NECK	NY	11021	
3345449	20110930	square 1 bank	58021	Durham	NC	27701	
3345944	20110930	Puget Sound Bank	57955	Bellevue	WA	98004	
3346268	20110930	Business Bank	57978	Burlington	WA	98233	
3346633	20110930	Eagle Bank	58282	Polson	MT	59860	
3347603	20110930	Eclipse Bank, Inc.	58049	Louisville	KY	40207	
3347911	20110930	Libertad Bank SSB	58082	Austin	TX	78704	
3348468	20110930	PEACH STATE BANK & TRUST	57923	GAINESVILLE	GA	30501	
3348888	20110930	SERVISFIRST BANK	57993	BIRMINGHAM	AL	35209	
3349241	20110930	First Resource Bank	57967	Exton	PA	19341	
3349643	20110930	RelianzBank	58122	Wichita	KS	67205	
3350546	20110930	Founders Community Bank	57924	San Luis Obispo	CA	93401	
3350658	20110930	First Vision Bank of Tennessee	58201	Tullahoma	TN	37388	
3350724	20110930	Signature Bank of Arkansas	89	Fayetteville	AR	727030010	
3350779	20110930	Community Bank of Rockmart	57860	Rockmart	GA	30153	
3351440	20110930	Main Street Bank	57878	Bingham Farms	MI	48025	
3353154	20110930	Harris Central National Association	58216	Roselle	IL	60172	
3353172	20110930	California United Bank	57904	Encino	CA	91436	
3353266	20110930	Southern Bank & Trust	58143	Clarkesville	GA	30523	
3354599	20110930	St. Louis Bank	58018	Town And Country	MO	63017	
3355587	20110930	First Priority Bank	58092	Malvern	PA	19355	
3356191	20110930	BRYANT BANK	57997	TUSCALOOSA	AL	35406	
3357077	20110930	VisionBank	58063	St. Louis Park	MN	55416	
3357219	20110930	OPEN BANK	57944	LOS ANGELES	CA	90017	
3357385	20110930	Bank of San Francisco	58069	San Francisco	CA	94105	
3357620	20110930	HSBC Trust Company (Delaware), N.A.	58188	Wilmington	DE	19801	
3357705	20110930	DESERT COMMERCIAL BANK	57976	PALM DESERT	CA	92260	
3357871	20110930	Orange Bank of Florida	57960	Orlando	FL	32801	
3357899	20110930	Eastside Commercial Bank	58125	Conyers	GA	30094	
3357910	20110930	HomeTown Bank	58163	Roanoke	VA	24011	
3357947	20110930	American Trust Bank	58076	Kirksville	MO	63501	
3358252	20110930	AztecAmerica Bank	57866	Berwyn	IL	60402	
3358270	20110930	Huron Valley State Bank	57990	Milford	MI	48381	
3358289	20110930	Security Bank of California	57964	Riverside	CA	92501	
3359062	20110930	Foundations Bank	57972	Pewaukee	WI	53072	
3363920	20110930	EMIGRANT SAVINGS BANK-LONG ISLAND	58167	WESTBURY	NY	11590	
3363939	20110930	EMIGRANT SAVINGS BANK-BROOKLYN/QUEENS	58169	BROOKLYN	NY	11234	
3363957	20110930	EMIGRANT SAVINGS BANK-MANHATTAN	58168	NEW YORK	NY	10007	
3363966	20110930	EMIGRANT SAVINGS BANK - BRONX/WESTCHESTER	58170	BRONX	NY	10458	
3363975	20110930	BISCAYNE BANK	57973	Coconut Grove	FL	33133	
3366239	20110930	Commerce State Bank	58020	West Bend	WI	53095	
3367067	20110930	Pan Pacific Bank	57989	Fremont	CA	94539	
3367085	20110930	Gateway Bank of Florida	58176	Daytona Beach	FL	32114	
3367964	20110930	Bank of Santa Barbara	58098	Santa Barbara	CA	93101	
3368635	20110930	Paradise Bank	58030	Boca Raton	FL	33431	
3368831	20110930	Northwest Bank	58047	Lake Oswego	OR	97035	
3368925	20110930	CheckSpring Bank	58668	Bronx	NY	10452	
3368989	20110930	Cooper State Bank	58041	Dublin	Oh	43017	
3369007	20110930	Benchmark Bank	57949	Gahanna	Oh	43230	
3369959	20110930	Indus American Bank	57983	Iselin	NJ	8830	
3370133	20110930	Sunrise Bank	58029	Cocoa Beach	FL	32931	
3370357	20110930	Valley Bank of Nevada	57933	North Las Vegas	NV	89031	
3370384	20110930	NorthSide Bank	57994	Adairsville	GA	30103	
3371309	20110930	STC Capital Bank	58127	St. Charles	IL	60174	
3373947	20110930	All American Bank	57759	Des Plaines	IL	60016	
3374186	20110930	The Commerce Bank of Oregon	58223	Portland	OR	97204	
3374234	20110930	Riverland Bank	58106	Jordan	MN	55352	
3374298	20110930	Virginia Heritage Bank	58174	Vienna	VA	22182	
3374382	20110930	Triad Bank	58121	Frontenac	MO	63131	
3374403	20110930	BANK OF BELLEVILLE	58114	BELLEVILLE	IL	62220	
3374412	20110930	OakStar Bank, N.A.	58115	Springfield	MO	65807	
3374878	20110930	First Choice Bank	57966	Cerritos	CA	90703	
3375080	20110930	UMB Bank Arizona, na	58155	Scottsdale	AZ	85016	
3376461	20110930	Woodlands Commercial Bank	58009	Salt Lake City	UT	84107	
3376733	20110930	LincolnWay Community Bank	57971	New Lenox	IL	60451	
3377084	20110930	Greystone Bank	58094	Raleigh	NC	27609	
3377235	20110930	CenTrust Bank, National Association	58158	Northbrook	IL	600621230	
3377374	20110930	Bank of Commerce	58134	Charlotte	NC	28204	
3377954	20110930	Hot Springs Bank & Trust Company	3855	Hot Springs	AR	719137439	
3378773	20110930	BRIDGEWATER BANK	58210	BLOOMINGTON	MN	55431	
3379471	20110930	Graystone Tower Bank	58166	Harrisburg	PA	17101	
3382547	20110930	Department Stores National Bank	58180	Sioux Falls	SD	57104	
3382967	20110930	Integrity First Bank	58091	Wausau	WI	54403	
3383076	20110930	Tri-Valley Bank	58004	San Ramon	CA	94583	
3383366	20110930	VIRGINIA COMPANY BANK	58147	NEWPORT NEWS	VA	23606	
3383599	20110930	Pinancle Bank	58186	Scottsdale	AZ	85260	
3383601	20110930	Floridian Bank	58173	Daytona Beach	FL	32117	
3383665	20110930	First Missouri State Bank of Cape County	58230	Cape Girardeau	MO	63703	
3384318	20110930	STATE BANK AND TRUST COMPANY	57870	MACON	GA	31208	
3384372	20110930	FORTUNE BANK	58107	ARNOLD	MO	63010	
3384466	20110930	Berkshire Municipal Bank	58097	Albany	NY	12207	
3384868	20110930	Pinnacle Bank of South Carolina	58179	Greenville	SC	29606	
3384934	20110930	Coronado First Bank	58019	Coronado	CA	92118	
3384952	20110930	Idaho First Bank	58095	McCall	ID	83638	
3385324	20110930	Town North Bank Nevada, N.A.	57969	Henderson	NV	89052	
3385744	20110930	NobleBank & Trust, N.A.	58111	Anniston	AL	36202	
3386143	20110930	Liberty First Bank	58274	Monroe	GA	30655	
3386264	20110930	First General Bank	58060	Rowland Heights	CA	91748	
3386536	20110930	SouthPoint Bank	58088	Birmingham	AL	35243	
3386554	20110930	The Bank of River Oaks	58142	Houston	TX	77098	
3386590	20110930	HIGHLANDS STATE BANK	58048	VERNON	NJ	7462	
3386983	20110930	Summit Bank of Kansas City	1627	Lee's Summit	MO	64086	
3387140	20110930	United Republic Bank	58359	Omaha	NE	68022	
3387159	20110930	BankGreenville	58157	Greenville	SC	29606	
3387926	20110930	Harbor National Bank	58219	Charleston	SC	29407	
3388080	20110930	Private Bank of California, The	58099	Los Angeles	CA	90067	
3388165	20110930	Royal Asian Bank	58196	Philadelphia	PA	19126	
3388370	20110930	Desoto County Bank	58154	Horn Lake	MS	38637	
3388419	20110930	Georgia Heritage Bank	58005	Dallas	GA	30132	
3388482	20110930	American Riviera Bank	58281	Santa Barbara	CA	93101	
3389313	20110930	Team Capital Bank	58085	Bethlehem	PA	18020	
3389582	20110930	Chipola Community Bank	58034	Marianna	FL	32446	
3390337	20110930	California Business Bank	58037	Los Angeles	CA	90017	
3390627	20110930	Signature Bank of Georgia	58103	Sandy Springs	GA	30328	
3391606	20110930	Valley Green Bank	58084	Philadelphia	PA	19119	
3391718	20110930	Belmont Bank & Trust Company	58165	Chicago	IL	60634	
3392292	20110930	Community Business Bank	58159	West Sacramento	CA	95691	
3392872	20110930	GulfSouth Private Bank	58073	Destin	FL	325411916	
3392975	20110930	Freedom Bank	58292	Overland Park	KS	66223	
3393785	20110930	Atlantic Community Bank	58075	Bluffton	SC	29910	
3393806	20110930	SOUTHERN COMMUNITY BANK	58105	TULLAHOMA	TN	37388	
3393824	20110930	Stonebridge Bank	58236	Minneapolis	MN	55415	
3393851	20110930	Putnam 1st Mercantile Bank	58079	Cookeville	TN	38501	
3394018	20110930	Community Bank of Rowan	58250	Salisbury	NC	28144	
3394278	20110930	Sallie Mae Bank	58177	Murray	UT	84107	
3394380	20110930	Saigon National Bank	57974	Westminster	CA	926837582	
3395293	20110930	Triumph Bank	58227	Memphis	TN	38119	
3396375	20110930	Florida Bank of Commerce	58081	Orlando	FL	32802	
3396535	20110930	East River Bank	58171	Philadelphia	PA	191291732	
3397019	20110930	VantageSouth Bank	58136	Burlington	NC	27215	
3397233	20110930	Solera National Bank	58534	Lakewood	CO	80226	
3398100	20110930	Presidio Bank	58325	San Francisco	CA	94104	
3398306	20110930	Citigroup Trust - Delaware, National Association	58335	New Castle	DE	19720	
3398623	20110930	Fresno First Bank	58090	Fresno	CA	93711	
3400928	20110930	Plaza Bank	58100	Irvine	CA	92612	
3401970	20110930	First Bank	58481	Williamstown	NJ	08094	
3402481	20110930	Sunrise Bank (GA)	58185	Valdosta	GA	316022537	
3402575	20110930	Reliant Bank	58209	Brentwood	TN	37027	
3402904	20110930	FIRST STATE BANK	58046	CRANFORD	NJ	7016	
3402913	20110930	Banesco USA	57815	Coral Gables	FL	33134	
3404207	20110930	Old Plank Trail Community Bank NA	58314	New Lenox	IL	60451	
3404373	20110930	First Commerce Bank	58054	Lakewood	NJ	8701	
3404467	20110930	First National Bank of Michigan	58259	Kalamazoo	MI	49007	
3404506	20110930	Providence Bank	58239	Rocky Mount	NC	27804	
3404869	20110930	United International Bank	57987	Flushing	NY	11355	
3404999	20110930	Flagship Community Bank	58113	Clearwater	FL	33761	
3405633	20110930	Twin Lakes Community Bank	15880	Flippin	AR	72634	
3407084	20110930	LCA Bank Corporation	58148	Park City	UT	840684382	
3408728	20110930	BUSINESS FIRST BANK	58228	BATON ROUGE	LA	70809	
3409462	20110930	Community 1st Bank	58191	Auburn	CA	95603	
3410141	20110930	Bank of Lexington	58164	Lexington	KY	40503	
3411773	20110930	First Farm Bank	58508	Greeley	CO	80634	
3411791	20110930	Heritage Community Bank	58213	Randolph	NJ	7869	
3412417	20110930	Jonah Bank of Wyoming	58396	Casper	WY	82609	
3415454	20110930	The Bank & Trust of Bryan/College Station	58249	Bryan	TX	77807	
3415463	20110930	COMMERCE UNION BANK	58366	SPRINGFIELD	TN	37172	
3419416	20110930	John Marshall Bank	58243	Falls Church	VA	22041	
3424483	20110930	TRINITYBANK	58206	DOTHAN	AL	36305	
3425725	20110930	Beartooth Bank	58199	Billings	MT	59106	
3426656	20110930	Pacific Rim Bank	58137	Honolulu	HI	96813	
3428258	20110930	DARIEN ROWAYTON BANK	58257	DARIEN	CT	6820	
3429059	20110930	Union Bank & Trust Company	58245	Oxford	NC	27565	
3429219	20110930	HERITAGE BANK & TRUST	58220	COLUMBIA	TN	38401	
3429282	20110930	First Bank of the Palm Beaches	58152	West Palm Beach	FL	33401	
3430297	20110930	Bank of Birmingham	58101	Birmingham	MI	48009	
3430738	20110930	Ohio Commerce Bank	58198	Beachwood	OH	44122	
3433047	20110930	Evansville Commerce Bank	58279	Evansville	IN	477363729	
3433186	20110930	Private Bank of Buckhead	58380	Atlanta	GA	30305	
3435948	20110930	Northern California National Bank	58224	Chico	CA	95926	
3437148	20110930	First Freedom Bank	58208	Lebanon	TN	370880100	
3437157	20110930	River Bank & Trust	58255	Prattville	AL	36066	
3437166	20110930	Patriot Community Bank	58133	Woburn	MA	01801	
3437456	20110930	Metro City Bank	58181	Doraville	GA	30340	
3437483	20110930	Signature Bank	58264	Chicago	IL	606311450	
3438060	20110930	Providence Bank	58189	Alpharetta	GA	30004	
3438958	20110930	RiverBank	58322	Spokane	WA	99202	
3440803	20110930	Golden Valley Bank	58278	Chico	CA	95926	
3440830	20110930	Texas Citizens Bank, NA	58319	Pasadena	TX	77504	
3441033	20110930	Patriot State Bank	58248	Fuquay-Varina	NC	275261936	
3441480	20110930	Insight Bank	58215	Columbus	OH	43240	
3443345	20110930	BANK OF NEW JERSEY	58175	FORT LEE	NJ	7024	
3444539	20110930	LEGACY BANK OF FLORIDA	58247	BOCA RATON	FL	33431	
3444566	20110930	The First Bexley Bank	58022	Bexley	OH	43209	
3445460	20110930	Wyoming State Bank	58395	Laramie	WY	820705134	
3445769	20110930	First NBC Bank	58302	New Orleans	LA	70112	
3445901	20110930	River City Bank	58289	Rome	GA	30165	
3446225	20110930	Table Rock Community Bank	58300	Kimberling City	MO	65686	
3446636	20110930	Aquesta Bank	58296	Cornelius	NC	28031	
3446784	20110930	Community Bank Delaware	58311	Lewes	DE	199580742	
3447455	20110930	BANK OF CORAL GABLES, LLC	58131	CORAL GABLES	FL	331344146	
3447576	20110930	American Momentum Bank	58309	Tampa	FL	33609	
3447772	20110930	Ohana Pacific Bank	58231	Honolulu	HI	96814	
3447875	20110930	Plaza Bank	58305	Seattle	WA	98101	
3447893	20110930	Westbound Bank	58417	Katy	TX	77494	
3448162	20110930	LONE STAR BANK	58324	HOUSTON	TX	77063	
3448171	20110930	Bank Arlington, The	58333	Dalworthington Gardens	TX	76016	
3448180	20110930	Texas Leadership Bank	58312	Royse City	TX	751897511	
3448425	20110930	Community Bank of Pleasant Hill	58423	Pleasant Hill	MO	64080	
3448751	20110930	Covenant Bank & Trust	58068	Rock Spring	GA	30739	
3449066	20110930	Investar Bank	58316	Baton Rouge	LA	708080000	
3449730	20110930	Sutter Community Bank	58221	Yuba City	CA	95991	
3450950	20110930	Sonoran Bank, National Association	58252	Phoenix	AZ	85014	
3451050	20110930	River Valley Community Bank	58276	Yuba City	CA	95992	
3452123	20110930	1st Enterprise Bank	58321	Los Angeles	CA	900173449	
3452310	20110930	CapStone Bank	58386	Raleigh	NC	27609	
3452365	20110930	Congaree State Bank	58301	West Columbia	SC	29170	
3453737	20110930	AltaPacific Bank	58275	Santa Rosa	CA	95403	
3453867	20110930	Heritage Bank	58416	Phoenix	AZ	85018	
3454510	20110930	Southern Bank and Trust	58327	Aiken	SC	29801	
3455227	20110930	Pinnacle Bank	58297	Morgan Hill	CA	95037	
3455236	20110930	Choice Bank	58244	Oshkosh	WI	54903	
3459207	20110930	Mountain Pacific Bank	58341	Everett	WA	98201	
3459216	20110930	Town Center Bank	58214	Frankfort	IL	60423	
3459346	20110930	PREMIER BUSINESS BANK	58261	LOS ANGELES	CA	90017	
3460847	20110930	Hampshire First Bank	58394	Manchester	NH	3101	
3461488	20110930	San Diego Private Bank	58304	La Jolla	CA	92037	
3462074	20110930	PROMERICA Bank	58349	Los Angeles	CA	90017	
3462449	20110930	Louisa Community Bank	58112	Louisa	KY	41230	
3462458	20110930	WestSide Bank	58347	Hiram	GA	30141	
3462654	20110930	Millennium Bank	58466	Junction City	Ks	66441	
3463875	20110930	AUSTIN COUNTY STATE BANK	58484	BELLVILLE	TX	77418	
3464368	20110930	Bank of Napa, N. A.	58138	Napa	CA	94558	
3464827	20110930	Bank of Cape Cod	58270	Hyannis	MA	2601	
3465226	20110930	Summit Bank & Trust	58458	Broomfield	CO	80027	
3465383	20110930	1st Commerce Bank	58358	North Las Vegas	NV	89031	
3465392	20110930	Pegasus Bank	58483	Dallas	TX	75209	
3466979	20110930	COMMUNITY SOUTHERN BANK	58313	LAKELAND	FL	33803	
3466988	20110930	The First Bank of Greenwich	58307	Cos Cob	CT	6807	
3467006	20110930	Bank Of America National Trust Delaware	58527	Wilmington	DE	19801	
3467266	20110930	Florida Shores Bank-Southeast	58331	Pompano Beach	FL	33062	
3467556	20110930	First Private Bank of Texas	58497	Dallas	TX	752256207	
3468450	20110930	Central Bank	58377	Tampa	FL	33647	
3468656	20110930	First Associations Bank	58453	Dallas	TX	75243	
3468665	20110930	Vision Bank-Texas	58447	Richardson	TX	75080	
3469448	20110930	Premier Community Bank of the Emerald Coast	58343	Crestview	FL	32536	
3470097	20110930	Bank of Montana	58482	Missoula	MT	59802	
3470154	20110930	US METRO BANK	58310	GARDEN GROVE	CA	92844	
3470864	20110930	First Covenant Bank	58294	Commerce	GA	30529	
3470930	20110930	Friendly Hills Bank	58218	Whittier	CA	90603	
3470985	20110930	Park Sterling Bank	58408	Charlotte	NC	28204	
3471094	20110930	Bank Reale	58183	Pasco	WA	993019275	
3471209	20110930	New Resource Bank	58329	San Francisco	CA	94105	
3472046	20110930	Frontier Bank of Texas	58509	Elgin	TX	78621	
3472859	20110930	NewBank	58203	Flushing	NY	11354	
3475083	20110930	TriState Capital Bank	58457	Pittsburgh	PA	15219	
3476192	20110930	Carter Bank & Trust	58596	Martinsville	VA	24112	
3479018	20110930	Community Bank, The	58517	Bridgeport	TX	76426	
3480069	20110930	West Valley National Bank	58426	Avondale	AZ	85392	
3481703	20110930	Sabal Palm Bank	58372	Sarasota	FL	34232	
3482045	20110930	Embassy National Bank	58413	Lawrenceville	GA	30043	
3482111	20110930	MRV BANKS	58619	STE GENEVIEVE	MO	63670	
3482166	20110930	Lotus Bank	58340	Novi	MI	48377	
3482812	20110930	Columbus Community Bank	58299	Columbus	GA	31909	
3482894	20110930	INSIGNIA BANK	58387	SARASOTA	FL	34236	
3485215	20110930	Texas Advantage Community Bank, National Association	58450	Alvin	TX	77511	
3485420	20110930	Cornerstone Community Bank	58411	Red Bluff	CA	96080	
3486623	20110930	CAROLINA ALLIANCE BANK	58432	SPARTANBURG	SC	29306	
3487433	20110930	MERCHANTS COMMERCIAL BANK	58184	ST. THOMAS	VI	8021735	
3487509	20110930	Colonial American Bank	58412	Horsham	PA	19044	
3487518	20110930	Seaside National Bank & Trust	58328	Orlando	FL	32801	
3487947	20110930	UniBank	58407	Lynnwood	WA	98037	
3488579	20110930	Central Bank	1756	Little Rock	AR	72211	
3488869	20110930	Vantage Bank of Alabama	58375	Albertville	AL	35950	
3488980	20110930	Americas United Bank	58360	Glendale	CA	91203	
3489035	20110930	The Piedmont Bank	58374	Norcross	GA	30092	
3489071	20110930	Lewis & Clark Bank	58428	Oregon City	OR	970451629	
3490871	20110930	Pacific Enterprise Bank	58415	Irvine	CA	92614	
3503696	20110930	First Avenue National Bank	58344	Ocala	FL	34471	
3517590	20110930	Hyperion Bank	58371	Philadelphia	PA	19123	
3525577	20110930	First Florida Bank	58370	Destin	FL	32540	
3529650	20110930	Treasure State Bank	58454	Missoula	MT	59808	
3531176	20110930	Southern Independent Bank	58357	Opp	AL	36467	
3532641	20110930	SmartBank	58463	Pigeon Forge	TN	37863	
3535848	20110930	ACCESSBANK TEXAS	58562	Denton	TX	76202	
3536407	20110930	USAmeriBank	58427	Clearwater	FL	33762	
3537897	20110930	Commencement Bank	58446	Tacoma	WA	98402	
