"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
972862																																																																																																																																																																																																36056	0	0	34260	284991	0	2422	0	29594	0	0	0	0	30348	0	0	0	7365	0	0	2417	2417	19578	83798	21734	6933	160900	0	0	0.1003	0.1570	0.1445	0.0000	0.0000	0.0000	27931	2417	-505	0	0	0	0	0	0	0	0	0	0	0	
973056																																																																																																																																																																																																2355	0	0	20443	58168	0	500	0	6918	0	0	0	0	7470	0	0	0	0	0	0	500	500	672	13834	12459	1844	31781	0	0	0.1193	0.1821	0.1699	0.0000	0.0000	0.0000	6970	500	-52	0	0	0	0	0	0	0	0	0	0	0	
973252																																																																																																																																																																																																912	0	0	10604	47695	0	440	0	3652	0	0	0	0	4251	0	0	0	0	0	0	432	432	5060	8149	4535	853	30644	0	0	0.083090	0.123060	0.110555	0.000000	0.000000	0.000000	3819	432	-167	0	0	0	0	0	0	0	0	0	0	0	
973364																																																																																																																																																																																																20811	0	0	182445	718310	0	4693	0	62549	0	0	0	0	70218	0	0	0	16378	0	0	4693	4693	44696	172904	74837	46772	433542	0	0	0.0911	0.1361	0.1270	0.0000	0.0000	0.0000	65525	4693	-3151	0	0	0	0	0	0	0	0	0	0	0	
974558																																																																																																																																																																																																14692	0	16882	38312	146119	0	2281	0	13990	0	0	0	0	15286	0	0	0	16727	0	0	1098	1098	24416	50285	9204	2315	64809	0	0	0.095087	0.176346	0.163679	0.000000	0.000000	0.000000	14188	1098	-198	0	0	0	0	0	0	0	0	0	0	0	
974754																																																																																																																																																																																																51763	0	0	163119	361811	0	1018	0	30461	0	0	0	0	31997	0	0	0	0	0	0	1018	1018	96118	126160	33380	8903	107689	0	0	0.094886	0.213868	0.207064	0.000000	0.000000	0.000000	30979	1018	-518	0	0	0	0	0	0	0	0	0	0	0	
975153																																																																																																																																																																																																3133	0	6081	95280	249137	0	1223	0	18123	0	0	0	0	25584	0	0	0	3233	0	0	1223	1223	3037	68647	77819	11281	107095	54	0	0.095583	0.158113	0.150555	0	0	0	24361	1223	-6238	0	0	0	0	0	0	0	0	0	0	0	
975256																																																																																																																																																																																																33769	0	22993	27210	246018	0	1576	0	18863	0	0	0	0	20208	0	0	0	10918	0	0	1576	1576	36548	44489	48298	6345	118588	0	0	0.077450	0.127891	0.117917	0.000000	0.000000	0.000000	18632	1576	231	0	0	0	0	0	0	0	0	0	0	0	
975452																																																																																																																																																																																																8574	0	94	8798	31998	0	190	0	3622	0	0	0	0	3715	0	0	0	0	0	0	177	177	1708	15576	7398	978	7377	0	0	0.1099	0.2620	0.2495	0.0000	0.0000	0.0000	3538	177	84	0	0	0	0	0	0	0	0	0	0	0	
975555																																																																																																																																																																																																20521	0	0	136122	230538	0	1352	0	28840	2494	0	0	0	26572	0	0	0	0	0	0	883	883	62232	104263	28683	7740	34880	0	1942	0.116160	0.378648	0.366065	0.000000	0.000000	0.000000	25689	883	1209	0	0	0	0	0	0	0	0	0	0	0	
975751																																																																																																																																																																																																27278	0	0	0	133246	0	0	0	129912	0	0	0	0	48540	0	0	0	0	0	0	0	0	4412	27028	0	20434	20434	0	0	0.4450	1.8785	1.8785	0.0000	0.0000	0.0000	48540	0	0	0	0	0	0	0	0	0	0	0	0	0	
975854																																																																																																																																																																																																	0	44	2402	211032	0	2400	0	20754	385	0	0	0	23151	0	0	0	17572	0	0	2400	2400	990	16612	32031	8113	163797	0	0	0.095084	0.120579	0.108079	0	0	0	20751	2400	3	0	0	0	0	0	0	0	0	0	0	0	
975911																																																																																																																																																																																																14855	0	0	98228	425680	0	3108	0	50972	0	0	0	0	45371	300	0	90	0	6	0	3108	3108	67849	54014	78553	22238	217844	0	0	0.101124	0.169147	0.157560	0.000000	0.000000	0.000000	42263	3108	271	21	0	0	0	0	0	0	0	0	0	0	
975984																																																																																																																																																																																																12878	0	0	430775	1391433	0	6445	0	189704	0	0	0	0	196115	0	0	923	79590	-676	0	6892	6892	124793	339294	267445	96184	666142	1508	2764	0.136038	0.215046	0.207489	0	0	0	189223	6892	-1851	0	0	0	0	0	0	0	0	0	0	0	
976226																																																																																																																																																																																																69216	0	0	53570	613669	0	6667	0	53026	6915	0	0	0	59095	0	0	396	0	52	0	5276	5276	65688	91701	140637	44643	331637	0	0	0.088879	0.140465	0.127924	0	0	0	53819	5276	-845	96	0	5223	0	0	0	0	0	0	0	0	
976347																																																																																																																																																																																																3484	0	2341	100	46048	0	389	0	4070	23	0	0	0	4160	0	0	0	155	0	0	389	389	2473	4084	5031	861	34550	0	0	0.0811	0.1097	0.0994	0.0000	0.0000	0.0000	3771	389	0	0	0	0	0	0	0	0	0	0	0	0	
976534																																																																																																																																																																																																2346	0	0	34578	128651	0	1014	0	13907	142	0	0	0	15236	0	0	0	5104	0	0	1014	1014	4133	33872	19796	5339	72341	68	0	0.1083	0.1660	0.1550	0.0000	0.0000	0.0000	14222	1014	-315	0	0	0	0	0	0	0	0	0	0	0	
976552																																																																																																																																																																																																52356	0	0	5708	356125	0	8904	0	31495	0	0	0	0	32741	0	0	0	7000	0	0	3409	3409	30739	39259	75241	14185	219529	2524	1991	0.0834	0.1225	0.1098	0.0000	0.0000	0.0000	29332	3409	172	0	0	7701	0	0	0	0	0	0	0	0	
976703																																																																																																																																																																																																1246239	0	0	597822	2310663	0	0	0	199717	0	0	0	8868	131143	0	0	0	0	0	0	0	0	1302048	550584	1180	86310	380147	0	0	0.0745	0.2636	0.2636	0.0000	0.0000	0.0000	131143	0	266	0	0	0	0	0	0	0	0	0	0	0	
976842																																																																																																																																																																																																1387	0	173	10840	15889	0	63	0	1268	0	0	0	0	1871	0	0	0	0	0	0	63	63	3260	10308	190	464	3012	0	0	0.111241	0.361966	0.349778	0.000000	0.000000	0.000000	1808	63	-540	0	0	0	0	0	0	0	0	0	0	0	
976954																																																																																																																																																																																																3422	0	3377	0	15314	0	125	0	1891	0	0	0	0	2006	0	0	0	0	0	0	115	115	3027	3786	446	99	8180	0	0	0.1203	0.2192	0.2067	0.0000	0.0000	0.0000	1891	115	0	0	0	0	0	0	0	0	0	0	0	0	
977045																																																																																																																																																																																																875	0	0	744	55621	0	501	0	5314	1	0	0	0	5723	0	0	0	0	0	0	501	501	2095	1304	20274	3951	32357	1315	0	0.0918	0.1339	0.1221	0.0000	0.0000	0.0000	5222	501	-66	0	0	0	0	0	0	0	0	0	0	0	
977250																																																																																																																																																																																																89249	0	0	41319	332454	0	2709	0	37787	2234	0	0	0	37985	0	0	0	4417	-52	0	2089	2089	92277	94701	2254	17157	144381	0	2600	0.107695	0.228198	0.215649	0.000000	0.000000	0.000000	35896	2089	-657	0	0	0	0	0	0	0	0	0	0	0	
977616																																																																																																																																																																																																9319	0	17769	16883	139301	0	1624	0	21400	0	0	0	0	22535	0	0	0	6498	0	0	1064	1064	13520	31129	43069	3845	53314	0	0	0.1539	0.2667	0.2541	0.0000	0.0000	0.0000	21471	1064	-71	0	0	0	0	0	0	0	0	0	0	0	
977652																																																																																																																																																																																																30072	0	2741	0	103310	0	604	0	12780	17	0	0	0	13384	0	0	0	824	0	0	604	604	25297	7516	25217	2011	45884	0	0	0.1240	0.2215	0.2116	0.0000	0.0000	0.0000	12780	604	0	0	0	0	0	0	0	0	0	0	0	0	
977951																																																																																																																																																																																																18355	0	0	53806	358777	0	3688	0	34677	0	0	0	0	38711	67	0	452	2651	0	0	3763	3763	19139	57617	41230	19942	244750	67	0	0.0993	0.1285	0.1160	0.0000	0.0000	0.0000	34948	3763	-1250	13	0	0	0	0	0	0	0	0	0	0	
978118																																																																																																																																																																																																12563	0	0	316386	913904	169	7098	0	97024	0	0	0	0	97825	0	0	2370	82990	-1118	0	7043	7212	31139	336771	198338	37913	346107	278	0	0.1019	0.1734	0.1606	0.0000	0.0000	0.0000	90613	7212	-375	0	0	0	0	0	0	0	0	0	0	0	
978239																																																																																																																																																																																																2071	0	0	61243	127886	0	314	0	12706	320	0	0	0	15108	0	0	0	406	0	0	314	314	12631	74821	16285	3029	27751	0	0	0.131068	0.295511	0.289369	0.000000	0.000000	0.000000	14794	314	-2088	0	0	0	0	0	0	0	0	0	0	0	
978369																																																																																																																																																																																																19805	0	0	134494	701231	0	6562	0	100763	0	0	0	0	109692	11000	0	122	136127	0	0	6596	6596	18198	138620	77571	13211	504570	0	0	0.143329	0.168509	0.158376	0.000000	0.000000	0.000000	103096	6596	-2333	1753	14339	0	0	0	0	0	0	0	0	0	
978417																																																																																																																																																																																																2662	0	0	6838	53072	0	581	0	6809	0	0	0	0	7219	0	0	0	672	0	0	482	482	4453	5524	12934	0	30670	0	0	0.1204	0.1879	0.1754	0.0000	0.0000	0.0000	6737	482	72	0	0	0	0	0	0	0	0	0	0	0	
978622																																																																																																																																																																																																10975	0	0	154969	346496	0	1913	0	33197	0	0	0	0	36484	0	0	387	45936	0	0	1923	1923	27709	143898	71176	12932	107693	0	0	0.0990	0.1842	0.1745	0.0000	0.0000	0.0000	34561	1923	-1364	0	0	0	0	0	0	0	0	0	0	0	
