"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
2434113														42469		32917	0					433	4226	4893							
2451240														146201	0	137881	0	0	0	0	0	45	8254	21	0	133948	0				
2465881														6710		3532	0					871	2307	0							
2467670														1070		826	0					0	244	0							
2471239														10775		2716	0					1221	6522	316							
2482824														14163		2551	0					201	11411	0							
2483120														7206		4861	0					229	2116	0							
2483438														3199		0	0					133	2985	81							
2489805	512000	0	191000	56000	0	53000	0	0	174000	5000	0	0	0									86000						PAYABLE FOR PENDING TRADES			
2490285														458		116	0					9	317	16							
2497181														6767		1427	0					504	4836	0							
2502656														1083850	0	322338	0	309684	0	0	0	87	696368	65057	0	0	0				
2502825														45		11	0					4	30	0							
2505424														1389		119	0					103	1167	0							
2505451														1225		11	734					113	309	58							
2505460														3716		1933	0					155	1628	0							
2506328														288		16	0					17	248	7							
2508751														97454		25299	29500		7983			336	39740	2579			7869	Recourse Obligation			
2512347														1232	0	58	0	0	0	0	0	49	1118	7	0	0	0				
2515320														9340		242	0					225	8873	0							
2524797														15999	0	2075	1356	267	0	0	0	2537	10031	0	1596	0	0				
2529176														1312		219	0					257	831	5							
2531562														231		28	0					36	167	0							
2531991	2062	0	1737	72	0	1645	0	0	253	0	0	0	0									0						Unearned Income			
2533043														386		50	0	28				173	163	0							
2533119														6504		5342	0					118	1044	0							
2536633														597		0	77					34	486	0							
2539960														2923		832	81					1015	995	0							
2562137														595		4	149					65	377	0							
2562164														13621	0	9305	0	0	891	0	0	113	3653	550	0	0	8097	SERP			
2567123														43	0	0	28	0	0	0	0	0	15	0	0	0	0				
2568063														6706		827	0		504	282		19	5860	0				Other Liability Expense	Intercompany		
2576134														35301		14539	0					2952	17810	0							
2577739														2363		470	1428					381	84	0							
2580243														2431		1016	0		362			153	1162	100		414		Post-retirement benefit liability			
2587916														625		30	0					28	567	0							
2590037														399768		158656	0			89278		6283	234829	0					Due to USB - Credit Card Recourse Borrowing	N/A	
2594240														4544		1770	0					183	2591	0							
2594419														2353		31	0	31				5	2317	0							
2596646														7520		135	0					628	6757	0							
2597223														3709		3104	229					0	376	0				Accrued Advisor Expense	Accrued Compensation Expense	Deferred Rent Obligation	
2598396														471	0	8	0	4	0	0	0	73	360	30	0	0	0				
2600039														1907		0	1866					0	41	0							
2602828														66		33	0	27				13	20	0							
2605566														36104	0	35166	0	0	23733	0	0	5	933	0	0	0	0	Dealer payables			
2607412														95		66	0					29	0	0							
2608754														18058		7916	0			4832		1843	8299	0					DEFERRED INCOME	0	
2610784														569		0	0					66	503	0							
2614344														2681		334	130					86	2131	0							
2615190														45453	0	5963	0	0	4174	0	0	1446	38044	0	0	0	0	Unearned annual service charge			
2615220														1090		728	0					39	323	0							
2618780														271238		129958	0	34682				11731	114308	15241			86271				
2619714														1713		985	3					78	647	0							
2621285														464		0	0					85	379	0							
2621940														1290		1199	0					31	60	0							
2624400														6010		1087	641					320	1802	2160		890					
2625724														1709		719	0					180	800	10							
2631172														9233		7261	0					29	1943	0							
2631846														1159	0	76	0	0	0	0	0	843	240	0	0	0	0				
2634191														192310		95923	21192					3103	56023	16069	26149		49190				
2634351														8219		4217	0					64	3938	0							
2641827														507		220	0					0	287	0							
2642598														662		234	0		196			25	353	50				Wealth Managment Advisor Fees			
2643595														1723		1405	0					0	16	302							
2649122														7155	0	1268	0	0	619	0	0	178	3933	1776	0	0	0	INTEREST RATE HEDGES-FAIR VALUE HEDGES			
2649177														46654		36403	0		19602	12447		6	10245	0				Payable to USPS	Pooled Meter Funding Float		
2651899														817		0	0					0	817	0							
2652092														108198	0	76305	0	0	39295	0	0	2068	24564	5261	0	5532	30457	Other Liabilities			
2654911														51492		27925	16869		4991	19230		201	6497	0				Accts Payable Securities Purchases AFS	Derivative Cash Collateral		
2661861														11851		10602	0					16	1096	137	2588		4089				
2666400														5467		501	0					1510	3456	0							
2667920														1257	0	2	0	0	0	0	0	0	1255	0	0	0	0				
2667939														1083		898	0					100	85	0							
2667957														8506		5359	1664		5359			338	1095	50				fair value of all interest rate swaps held for purpose other than trading			
2668598														4450		599	0					266	3585	0							
2684552														2068	0	0	1348	0	0	0	0	107	613	0	0	0	0				
2686211														1052		37	0					102	913	0							
2687133														3979	0	3761	0	47	0	0	0	28	190	0	3641	0	0				
2687487														10510		1958	0					177	7951	424							
2692753														3705	0	413	1437	0	138	135	0	187	1668	0	0	0	0	Appraisal and Other Loan Fees	Deferred Rent Incentive		
2693264														23029		12409	4701					357	3369	2193	3715		6152				
2694681														10676		2543	0					6200	1804	129							
2694944														327		58	0					86	135	48							
2696180														414		330	0					24	60	0							
2697963														2026	0	599	245	0	238	122	0	123	864	195	0	0	0	ESCROW RESERVE	RATE BRIDGE-CDARS		
2700984	157421	0	34018	0	0	33096	0	0	117570	0	0	0	0									5833						Payable to Parent			
2702764														894		413	200					193	88	0							
2705112														603		385	33					106	79	0							
2705895														47117		32304	0					289	14344	180							
2708122														845		239	0					176	400	30							
2710554														1483		1043	259					14	167	0							
2713920														8854		5778	2705					0	371	0							
2716088														4800		2429	332					513	1526	0							
2716828														1187	0	844	0	0	0	0	0	40	303	0	589	0	0				
2717012														16910		13301	0					169	3090	350							
2718596														2812		575	1406					132	699	0							
2719810														1449		388	69		103			0	992	0	118			Affiliate payable			
2723376														1713		60	1115					0	538	0							
2724766														217		11	118					42	46	0							
2726050														1082		108	214					100	660	0							
2728661														4620	0	4416	0	0	1365	0	0	201	3	0	1877	0	0	ACCRUED EXPENSES			
2728746														330		40	0					11	279	0							
2729677														21472		19512	0					0	1960	0							
2730431														4244		2435	0					275	1534	0							
2732565														1891		476	481					160	774	0							
2733263														2343		706	0					221	1416	0							
2734729														36823	0	23826	0	0	0	0	0	34	11284	1679	8225	0	14935				
2735137														1101		15	0					156	930	0							
2735146														559374		260433	187058	57965			27674	15924	93679	2280		3747				Intercompany Payable	
2735324														252		2	0					53	197	0							
2736219														12460		4075	0					446	7939	0							
2736291														145258	0	110366	0	0	0	0	0	2979	25704	6209	0	0	92447				
2736451														8955		6659	0					381	1915	0			5537				
2736714														5525		2359	0					26	3002	138							
2737980														88385		13848	520					626	73391	0		10288					
2743244														18910	0	11956	0	0	0	0	0	1805	5149	0	0	0	4327				
2744782														4565	0	2521	0	0	0	0	0	183	1861	0	0	0	2353				
2745426														3749		2112	0	237				319	1318	0	1684	189					
2745529														12900		1887	0					0	11013	0							
2746245														524		398	0	125				116	10	0	265						
2746263														20495	0	13894	0	0	4964	0	0	779	5625	197	0	0	8930	Unamortized SBA PPP Loan Fees			
2747279														391		124	0					54	213	0							
2747466														836		440	0					168	228	0							
2747587														41819		14652	0					192	26975	0							
2748502														2557		1466	0					201	890	0							
2749059														129		0	16					92	21	0							
2753917														463		0	0					25	417	21							
2754222														52		0	0					0	52	0							
2754389														1014	0	3	0	0	0	0	0	61	925	25	0	0	0				
2756730														1314		117	0					235	962	0							
2756767														1527		1239	0					105	183	0							
2756909														840		148	0					2	640	50							
2757205														40987		38652	0					333	1470	532		18176	18582				
2758024														15399	0	11768	0	0	0	0	0	1113	2518	0	0	8602	3165				
2758613														60352		43121	0					100	17131	0							
