"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2769570	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2769589	0	0	0	0	CONF	0	0	0	0	0	0	-3000	0	0	0	false	0	0	0	0	243	0	43	479	39	0	220	99	0	0	0	0	0	0	0	0	0	0	89							Reduction In Capital									
2769954			42		CONF	27						0	0	0	0	false		0	0					71			36	30				0	0	0	0					Mortgage Production Fees															
2771694	284			112	CONF	503	551		486	152		2700	0	0	0	false		0	0					257							145	0	0	0	0					Residential loan origination fees	Change in fair value of interest rate lock commitments		Third party expenses for loan originations	Travel related expenses		Capital contribution from holding company									
2774707	0	0	0	0	CONF	106	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Participation Fees															
2775151	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2775179	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	146	0	0	0	106	0	0	0	0	0	0	0	0																
2775692	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												Reversed 12/31/17 Tax Expense w/unrealized gain/loss on AFS Securities back to Capital				
2785477	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2785646					CONF	103						0	0	0	0	false		0	0													0	0	0	0					Fees on Sale of SBA/FSA/ USDA Loans															
2787770	109	0	42	19	CONF	620	101	0	154	106	0	0	0	0	0	false	46	0	0	3	84	9	0	333	24	0	0	31	81	0	83	0	0	0	0	0	0	0	0	MORTGAGE ORIGINATION FEES	DEBIT CARD FEES		FRANCHISE & R/E TAX	COMPUTER SOFTWARE											
2788656	32		17	8	CONF				5	22		0	0	0	0	false	6	0	0	2	31	6		158	26		98	19	5	20	58	0	0	0	0		7		10				Correspondent  Bank S/C	OCC Assessment	Other insurance						adj for deferred tax assets per accountant				
2791085	6	0	8	14	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	26	0	1	137	7	0	11	38	0	0	13	0	0	0	0	0	44	0	0																
2791517	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2793593					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2794732	0	0	0	0	CONF	0	0	0	0	0	0	180	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Injection from Parent/Holding Company									
2796277	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2797162	0	0	0	0	CONF	0	0	0	0	0	0	340	0	0	0	false	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Injection from Holding Company									
2797210	0	0	0	0	CONF	106	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Recordkeeping															
2797359	0	0	0	191	CONF	819	0	0	0	0	0	43	0	0	0	false	0	0	0	0	0	0	0	168	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	Miscellaneous Income						warrants exercised									
2797724	4267	0	0	0	CONF	7457	8731	1345	1426	2339	877	0	0	0	0	true	0	7579	0	0	1532	0	0	2121	0	0	1168	0	1134	0	1239	0	0	0	0	0	0	0	0	Total Real Estate Income	Total Property Management Income	Rate Lock Commitments	Bank Franchise and SCC fees	Software expenses	Loan expenses					Additional expenses greater than 3 = Merger / Acquisition Expenses=$8,726	Effects of ASU 2014-09 Revenue Recognition Standard				
2800491	49	0	30	0	CONF	60	0	0	0	0	0	0	0	0	0	false	24	0	0	0	56	9	17	114	43	0	161	53	0	70	13	0	0	0	0	0	0	7	0	Loan Service Release Premiums															
2802664	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2804864	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2805535	39	0	7	30	CONF	22	0	0	3	0	0	0	0	0	0	false	10	0	0	0	0	0	0	63	19	0	6	60	0	24	10	0	0	0	0	0	2	46	6	RENT			STATE ASSESMENT												
2805928	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2806635	57		41	4	CONF	93	12		56	22		0	0	0	0	false	7	0	0	6		5	6	85	32		143	60	24		13	0	0	0	0		9		8	BROKERED MORTGAGE FEE INCOME	MERCHANT PROC FEE INCOME		INTERNET BANKING FEES	SOFTWARE NON-DEPRECIABLE											
2806840	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2806877	599			316	CONF	-141	-36		573	1394	2431	0	0	0	0	false		0	0					581		-50					279	0	0	0	0					Hedge unrealized gain	OREO writedown		CREDIT REPORT FEES	APPRAISAL FEE	LOAN EXPENSE										
2807173	6	0	0	11	CONF	0	0	0	8	6	15	0	0	0	0	false	0	0	0	0	9	5	22	18	7	0	0	14	6	15	12	0	0	0	0	0	0	0	0				SOFTWARE CONTRACTS	CORRESPONDENT SERVICE FEES	DIRECTORS BENEFITS										
2808602	408	0	0	0	CONF	763	119	181	0	0	0	145	0	0	0	false	0	0	0	0	0	0	0	3603	0	0	726	0	252	0	0	0	0	0	0	0	0	0	0	Secured credit card fees	Derivative gain on hedge	Net realized loss on LHFS hedge				Stock based compensation									
2809373	39		21	14	CONF	8	165	33	208	81	74	0	0	0	0	false	18	0	0					133	27			62	146		25	0	0	0	0				43	TAX PREPARATION FEES	TRO REGISTRATION/SET UP FEES	MISC SERVICE FEES - ESTABLISHMENT FEES	TAX PREPARATION FEES	NETWORK MAINTENANCE	Travel										
2811086	5			5	CONF							0	0	0	0	false	3	0	0					47				12		1	1	0	0	0	0											Capital Infusion									
2815879	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2818731	24		33		CONF	0			11	8		0	0	0	0	false		0	0		24		20	64	9		42	25		34	23	0	0	0	0								Computer Software-Maintenance Contracts	Customer Rewards											
2819167	384	0	0	0	CONF	140	0	0	179	363	164	0	0	0	0	false	0	0	0	0	0	0	0	1032	0	0	597	0	0	0	136	0	0	0	0	0	0	0	0	Service Fee Income			Fraud Expense	Loan Expense	FAS Software Depreciation										
2819242					CONF							0	0	0	0	false		0	0					107			135			101		0	0	0	0								Bank Franchise Tax												
2820604	0	0	0	0	CONF	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									Rounding							
2823221	0	0	0	46	CONF	4	0	0	130	0	0	0	0	0	0	false	0	0	0	0	9	10	46	19	19	0	0	19	0	0	0	0	0	0	0	0	0	26	0	Exchange			Management Fee												
2823230	0	0	11	26	CONF	0	0	0	98	0	0	0	0	0	0	false	10	0	0	0	11	0	0	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fee												
2826017	1412	0	0	0	CONF	0	0	0	5935	2504	769	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1271	0	0	0	0	0	0	0	0	0	0				Shareholder Servicing Fees	Technology	Third Party Services					Additional other non interest expense- Subadvisory Fee Expense $703 Additional other non interest expense- Investment Research $532 Additional other non interest expense- Travel & Entertainment $512					
2826316	175	0	0	0	CONF	0	0	0	103	145	0	0	0	0	0	false	0	0	0	0		0	0	115	0		130	103	114	0	0	0	0	0	0		0	0	0				Bank Card Expenses	Inter-Company Operations											
2833882	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2834759					CONF	167			180	299		0	0	0	0	false		0	0					374								0	0	0	0					Motorsport income			loan collection	Credit Reports		Additional Capital									
2835103	78		30	10	CONF							0	0	0	0	false	15	0	0				9	99	22		76	21	19	29	23	0	0	0	0																				
2835756					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2836306					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2838207	14	73	6	16	CONF						45	0	0	0	0	false		0	0					75				61	12		10	0	0	0	0			45	21						Business Taxes										
2839053					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2839790	94		45	26	CONF	341				261		15000	0	0	0	false	37	0	0		97	6	10	365	46		1	47	50	28	75	0	0	0	0			122	60	Debit and Credit Card income				Mortgage Loan Expense		Holding Co downstream to the Bank									
2845755	33	0	13	57	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	0	1	2	105	9	0	20	23	3	3	8	0	0	0	0	0	11	0	12																
2845782	0	0	0	0	CONF	0	0	0	478	31	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory & other service fees	OCC assessments											
2846444					CONF							0	0	0	0	false		0	0					255								0	0	0	0								Loan Related Expenses	Software related expenses							Accounting estimate change from book to fair value for Mortgage Servicing Rights ($1,833 less tax effect of $623K)				
2847085	5	0	13	5	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	2	16	60	11	0	0	0	3	55	6	0	0	0	0	0	2	2	0																
2847142	13	2	0	27	CONF	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	10	123	4	0	0	33	6	19	0	0	0	0	0	0	0	19	17																
2848756	0	0	0	0	CONF	0	0	0	0	0	0	-190	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Dividend Paid									
2849285					CONF							400	0	0	0	false		0	0					104								0	0	0	0											CAPITAL INJECTION									
2849463					CONF							0	-21	0	0	false		0	0													0	0	0	0					0			Organizational Expenses of Private Capital Raise	0	0		expenses of private capital raise					0			
2849801	209	0	66	69	CONF	45	0	0	224	0	0	0	0	0	0	false	28	0	0	0	221	0	0	400	43	0	322	108	0	168	79	0	0	0	0	0	50	6	0	Internal appraisal review fees			SERP												
2850722	0	0	0	0	CONF	224	165	0	16705	1930	1847	6329	0	0	0	false	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	Credit Card Revenue - Annual Fees	Credit Card Revenue - NSF Fees		Affiliated Fees	Outside Services	Credit Card Rewards Redemption	Capital Contribution from Parent									
2850768	0	0	0	0	CONF	0	0	0	63	100	67	0	0	0	0	false	0	0	0	0	45	0	0	103	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0				BUILDING MAINTENANCE	RENT	PROPERTY TAXES										
2851185	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2853358	4	0	0	100	CONF	0	0	0	42	0	0	0	0	0	0	false	5	0	0	2	0	7	24	86	17	0	0	30	54	38	41	0	0	0	0	0	8	76	93				Bank Property Tax Expense												
2854494	3	9	1	26	CONF	0	0	0	16	20	0	0	0	0	0	false	5	0	0	0	38	0	0	82	9	0	0	21	70	0	21	0	0	0	0	0	0	0	0				Insurance Expense	Internet Expense											
2855307					CONF				167	200		0	0	0	0	false		0	0					113								0	0	0	0								Mortgage banking expenses	Software and serive charges											
2855866					CONF							0	0	0	0	false		0	0					148			243					0	0	0	0																				
2855914	136	0	37	0	CONF	15	6		192	132	45	0	0	0	0	false	25	0	0	5	20	6	129	419	35			144	73	80	0	0	0	0	0					Management Fees	Wire Transfer Fees		Direct Mortgage Expenses	Other Real Estate Expenses	OCC Examination Fees										
2855978	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0																
2856939	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2857600	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2857794	151		138	165	CONF							0	0	0	0	false		0	0			191		513				177				0	0	0	0																				
2858492					CONF							0	0	0	0	false		0	0					249			152					0	0	0	0								LOAN & COLLECTION EXPENSE												
2858960	0	0	0	764	CONF	487	1426	0	624	820	621	0	0	0	0	false	0	0	0	0	0	0	0	2039	0	0	12765	469	661	0	0	156	37	0	0	0	0	820	677	Other leasing income	Card payment processing fees		Travel & Entertainment Expense	Other Real Estate Expense	Insurance								Discontinued operations		
2859903	227				CONF	480	215		486	167	136	0	0	0	0	false		0	0		321		341	865		789			278		222	0	0	0	0					Hedged Realized Gains	Miscellaneous Loan Fees		State Business and Franchise Tax	Amortization Expense for Tax Credit Fund	Regulator Examination Expenses										
2860039	10		15		CONF	5	10		30	17		0	0	0	0	false		0	0		25			51			58	21	15		14	0	0	0	0					Mortgage Origination Premiums	Misc Fees		Credit Card Rewards Expense	OREO Expense											
2860271				146	CONF							0	0	0	0	false		0	0					115								0	0	0	0					Marina income from consolidated balance sheet															
2860459					CONF	760			289	290		0	0	0	0	false		0	0										273			0	0	0	0					Credit Card Income			Miscellaneous Expense	Royalty Expense											
2861317					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2867337	77		52	43	CONF				67	72	34	0	0	0	0	false	9	0	0		14		33	128	43			45	184		45	0	0	0	0				21				Employee Travel & Mileage	Business Development	Armored car service	Capital contribution from holding company									
2869162	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	135	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0																
2871099					CONF							0	0	0	0	false		0	0					205			159					0	0	0	0																				
2871558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2872845			25	70	CONF				26			0	0	0	0	false		0	0		18			151	16		38	20	32			0	0	0	0								STATE EXCISE TAX												
2877345	87		57		CONF	45			96			0	0	0	0	false		0	0		62			98	16			26			31	0	0	0	0					Mortgage Origination fees			Other Outside Services												
2877484	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2877831	36		13	1	CONF				51	23		0	0	0	0	false	13	0	0		14			34			63	50				0	0	0	0								SOFTWARE MAINT	DONATIONS											
2877840			115		CONF				161	111		0	0	0	0	false		0	0					205								0	0	0	0								RENTAL EXPENSE	BANK SECURITY EXPENSE											
2880019	4		22	79	CONF	1056						0	0	0	0	false	6	0	0					83	13			14	102	-2	11	0	0	0	0				2	Service Partner Fees															
2881445					CONF				2433			0	0	0	0	false		3687	0					535					1365			0	0	0	0								Referral fees								Adoption of ASU 2014-09 Revenue from contracts with customers				
2882983					CONF							0	0	0	0	false		0	0								104					0	0	0	0																				
2883971					CONF							0	0	0	0	false		0	0					126			-5					0	0	0	0											Capital injection from holding company					Accountant drive adjustment affecting deferred tax				
2887399					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2888789	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	130	0	0	152	0	0	0	0	222	0	119	0	0	0	0	0	0	0	0																
2889227	0	0	0	0	CONF	127	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Other Fees Including FX, Loan Commit and LOC Fees															
2895835					CONF							0	0	0	0	false		0	0					116								0	0	0	0																				
2896216					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2897633	26	0	41	34	CONF	13	0	0	51	7	0	0	0	0	0	false	14	0	0	0	0	4	27	177	14	0	93	25	0	0	26	0	0	0	0	0	4	-2	14	BOLI Income			Franchise Taxes	Correspondent Service Charges											
2900092					CONF							0	0	0	0	false		0	0													0	0	0	0								Ln Collection Expense					Push Down Accounting							
2901558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2903123	0	0	0	0	CONF	0	0	0	0	0	0	-227	0	0	0	false	0	0	0	0	0	0	0	274	0	0	203	0	0	0	128	0	0	0	0	0	0	0	0	Fee Income From Accounts Receivable Financing	Mortgage Origination Fee	Miscellaneous Income	Accounts Receivable Financing	Taxes Other Than Income Taxes	Expenses on Impaired Loans	AOCI Reclass due to Tax Rate Change									
2905761					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2907019	237	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2907439					CONF				258			0	0	0	0	false		0	0													0	0	0	0								management fees												
2909330					CONF				49			0	0	0	0	false		0	0									48				0	0	0	0								OCC Assessment												
2911856					CONF							0	0	0	0	false		0	0								36					0	0	0	0									Robbery	0										
2912750	9	0	12	17	CONF	0	0	0	60	15	0	0	0	0	0	true	3	0	0	0	0	0	0	55	3	0	0	23	8	0	6	0	0	0	0	0	0	0	12				Revenue Sharing	Dues and Assessments						LICENSES AND TAXES $9,000.00					
2913702					CONF							0	0	0	0	false		0	0													0	0	0	0																				
2913887					CONF							0	0	0	0	false		0	0		169			862			241					0	0	0	0																				
2914268	0	0	0	0	CONF	0	0	0	7894	399	336	0	0	0	0	false	0	-1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Investment Advisory Expense	Professional Services	General Admin & Service Charges						Adoption of ASU 2016-01: Charge to RE for unrealized loss on AFS equity securities				
2914727	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mtg fees on lns sold			Misc Ln Related	Software Exp	Brokered Fees										
2915126	11	0	26	3	CONF	21	32	28	25	10	0	0	0	0	0	false	13	0	0	2	0	15	57	94	23	0	0	39	7	45	47	0	0	0	0	0	2	1	0	Bank Owned Life Insurance	Mortgage Loans Sold Origination	Miscellaneous Income	Computer Software Depreciation & Maintenance	Correspondent Bank Fees											
2915461	158	0	127	0	CONF	0	0	0	154	115	129	0	0	0	0	false	0	0	0	0	0	0	0	1120	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0				SBA Loan Placement Fees	Donations and contributions	Mortgage servicing costs										
2916534					CONF							0	0	0	0	false		0	0					110								0	0	0	0																				
2916963	0	0	0	0	CONF	913	0	0	1013	228	0	0	0	0	0	false	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany revenue share			Intercompany special services expense	Trust operations expense							Impact of 2017 tax reform				
2917184	14	3	12	23	CONF	13			42			0	0	0	0	false	8	0	0	3	27	2	5	58	6		13	7	12	16	13	0	0	0	0		2	4	8	BROKERED MORTGAGE ORIGINATION			HOLDING COMPANY SERVICE FEES												
2917317	4311		51	506	CONF	16430			3272	346		0	0	0	0	false	155	0	0		45		10	3913	98		189	121	915	285	293	0	0	0	0			20	345	Correspondent Income			Loan and deposit account expenses	Training and membership dues											
2919423	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2919898					CONF				105			0	0	0	0	false		0	0					152			156					0	0	0	0								Bank Franchise Tax			0									
2920287	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2920773	119	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	324	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0																
2921211					CONF							0	0	0	0	false		0	0								121					0	0	0	0									0											
2921622					CONF							0	0	0	0	false		0	0													0	0	0	0								FRANCHISE TAX	PLATFORM SOFTWARE	OREO EXPENSE										
2921659					CONF	2672	9983		22993			0	0	0	0	false		0	0													0	0	0	0					AFS Sub-TA Fees	Administration and Compliance Services		Expenses to Affiliates												
2924128	120	0	0	0	CONF	0	0	0	2078	0	0	0	0	0	0	false	0	0	0	0	0	0	0	470	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0				Advisor Partner Payments												
2925620	49		28		CONF							0	0	0	0	false		0	0		24			86			55					0	0	0	0																				
2925666	1376	0	0	0	CONF	1032	6864	524	1562	2775	5353	0	0	0	0	false	0	0	0	0	2752	0	0	2655	0	0	3803	0	0	0	2442	0	0	0	0	0	0	0	0	Other Loan Fees	Other Equity Method Investment	Loan Swap Fees	State Franchise Tax	Credit Card Program	Merger										
2927615	30	0	20	42	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0	0	53	0	0	21	0	0	0	0	0	0	0	0																
2929392	22		25	17	CONF				114			0	0	0	0	false	12	0	0	3		8	2	169	14		20	61	38	9	19	0	0	0	0		21	16	29				Other Computer Expense												
2938198				129	CONF	1848	180		859			2000	0	0	0	false		-72	0					729					113			0	0	0	0					Operating lease income	Fees from Covered Call Options		Loan expenses			Capital Infusion from the Parent Holding Company					Early adoption of ASU 2017-12 Targeted Improvements to Accounting for Hedging Activities				
2938769	26	1	9	15	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	24	2	11	81	9	0	35	27	0	0	9	0	0	0	0	0	3	0	0																
2939001	3	0	3	0	CONF	7	0	0	12	6	9	0	0	0	0	false	2	0	0	1	28	1	5	36	6	0	1	9	13	0	3	0	0	0	0	0	7	11	10	Other Income			Item Processing	Correspoindent Bank Fee	BOLI Expenses										
2939391	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
2939663	147	0	0	0	CONF	36	31	0	159	0	0	31	0	0	0	false	0	0	0	0	85	0	0	504	0	0	169	84	0	54	0	0	0	0	0	0	0	0	0	Merchant Program Commission	Letter of Credit Fee		State Thrift Tax			Stock Options Expense									
2941068	1110				CONF	390	275		217			0	0	0	0	false		0	0		442			3092			1243					0	0	0	0		130			Income from UFS, Inc	Debit Card Incentives Income		Business Development												
2942690	831	0	0	1781	CONF	983	1247	409	1464	1946	25478	0	0	0	0	false	0	0	0	0	191	0	8	6114	0	0	0	477	1017	0	0	0	0	0	0	0	0	0	684	Analyzed Client Fee	LC Commissions	Misc Fee	Cash Management Services	Client Relations Exp	Taxi Medallion Valuation										
2942823	63	0	38	6	CONF	0	0	0	14	50	0	0	0	0	0	false	9	0	0	0	0	0	0	56	18	0	0	23	8	0	0	0	0	0	0	0	0	0	0				TELEPHONE EXPENSE	TOTAL EMPLOYEES OTHER EXPENSE											
