"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
2746263														26036	10000	10002	0	0	0	0	0	1110	14646	278	0	0	0				
2747279														578		122	0					57	399	0							
2747466														544		256	0					167	121	0							
2747587														39724		26513	0					193	13018	0							
2748502														2224		1373	0					230	621	0							
2749059														535		0	0					118	417	0							
2753917														250		0	0					36	195	19							
2754222														53		0	0					0	53	0							
2754389														858	0	34	0	34	0	0	0	132	667	25	0	0	0				
2756730														634		31	0					382	221	0							
2756767														1341		1115	0					149	77	0							
2756909														729		148	0					1	530	50							
2757205														56302		50967	3703					762	338	532		22126	17177				
2758024														15623	0	11665	0	0	0	0	0	1003	2955	0	0	8770	0				
2758613														101432		86543	0					250	14639	0							
2759629														1136		789	0					229	78	40							
2760102														6220	0	2088	0	0	0	0	0	2476	1656	0	1838	0	0				
2760232														5726		5559	0					100	67	0							
2764212														13296		9380	0		2484			1659	2257	0	6151			Lease Liability			
2765602														2353		1251	0					85	947	70							
2769570														2547		994	0					99	1454	0							
2769954														1616		696	296					51	573	0							
2771694														12920		8920	0					61	3307	632							
2774707														43		0	17					9	17	0							
2775151														342		22	0					9	311	0							
2775179														1168		88	0					108	972	0							
2775692														407		0	119					30	258	0							
2785477														3905		2945	0					220	698	42							
2785646														2366		586	0					1027	753	0							
2787770														9417		8714	0					176	527	0	2326		5838				
2788656														1694		1387	0					214	63	30							
2791085														2776		89	0					209	2470	8							
2791517														999	0	372	0	0	0	0	0	287	340	0	372	0	0				
2793593														996		8	120					623	245	0							
2794732														431	0	82	0	0	0	0	0	300	49	0	0	0	0				
2796277														1523	0	821	0	0	0	0	0	26	676	0	0	0	818				
2797162														2435	0	259	0	0	0	0	0	101	2075	0	0	0	0				
2797210														511		20	0					0	491	0							
2797359														1458	0	311	0	287	0	0	0	75	868	204	0	0	0				
2797724														214406	0	117966	0	0	0	0	0	8313	83525	4602	0	0	51066				
2800491														3751		3270	0					47	434	0							
2805535														2099		184	0					496	1419	0							
2805928														734		591	0					33	110	0							
2806635														3574		2911	0					262	401	0							
2806840														1984	0	1657	0	0	0	0	0	235	92	0	1270	370	0				
2806877														46663		22839	1866		2571			363	21583	12		19902		Recourse reserve			
2807173														238		0	0					78	160	0							
2808602														19629	0	5333	0	0	0	0	0	1320	11705	1271	0	2470	0				
2809373														1410		873	0					0	537	0							
2811086														21		0	0					21	0	0							
2815879														628		10	222					154	242	0							
2819167														19414		12632	362					511	5909	0							
2819242														1682		787	0					512	378	5							
2820604														1763		778	0					479	506	0							
2823221														7216		6054	0					500	662	0							
2826017														86476	0	78262	0	0	0	0	0	0	8214	0	0	0	43566				
2826316														5667		3684	0					347	1601	35		1715	1265				
2833882														8794		7503	0					214	1077	0							
2834759														3196		13	0		13			1520	1603	60				Cdar Rate Bridge			
2835103														1589		774	0					274	541	0							
2836306														689		352	0					132	205	0							
2838207														7134		5289	0					1160	685	0							
2839053														2192		2045	0					27	120	0							
2839790														4291		1408	0					158	2725	0							
2845755														224		0	0					126	98	0							
2845782														24		0	4					0	20	0							
2847085														755		0	0					49	706	0							
2847142														483		179	0					82	222	0							
2849285														2633		1262	0					825	546	0							
2849463														462		212	0					150	100	0							
2849801														12577	0	8202	0	0	0	0	0	1656	2719	0	6875	0	0				
2850722														103170	0	58031	0	0	56971	0	0	30171	14968	0	0	0	0	Payable to Affiliate			
2850768														4274	0	3490	0	0	0	0	0	89	667	28	1010	0	2456				
2854494														6043		4401	0					3	1614	25							
2855866														2990		1743	0					803	444	0							
2855978														833		212	0					286	335	0							
2857600														5795		2834	0					131	2830	0							
2858492														944		0	0					394	550	0							
2858960														86008	0	21798	0	21798	0	0	0	327	63883	0	0	0	0				
2860039														2281		1963	0					6	312	0							
2860271														404		0	0					213	191	0							
2860459														7621		3357	0	2979				3363	901	0							
2861317														1053		439	0					75	539	0							
2867337														5086		1772	0					604	2608	102	1317						
2869162														2212		549	0					652	1011	0							
2871099														3240		1886	0					357	997	0							
2871558														2795		2747	0					43	2	3							
2877345														5491		3154	0	39				1189	1148	0		3086					
2877484														117	0	60	0	31	0	0	0	16	41	0	0	0	0				
2877831														3554		2770	0					621	163	0							
2877840														7144		987	0					4911	1246	0							
2880019														2549		778	0					66	1705	0							
2881445														7561		1464	0					0	6097	0							
2882983														774		426	0					235	113	0							
2883971														916		8	0					272	636	0							
2887399														1027		115	0					117	795	0							
2889227														2193		70	0					60	346	1717							
2896216														1310		179	653					85	393	0							
2897633														676		0	0					42	634	0							
2901558														317		93	0					22	202	0							
2903123														5878	0	3119	92	0	0	0	0	251	2416	0	1335	0	1256				
2905761														311		205	0					4	102	0							
2907019														2308		310	0					1050	948	0							
2907439														3093		416	0	415				5	2672	0							
2909330														933		529	0					0	404	0							
2912750														171		0	0					0	171	0							
2913702														1248		78	0					87	1083	0							
2913887														16820		9212	0					376	7232	0			8669				
2914268														667		92	0					3	572	0							
2914727														1166		20	0					396	750	0							
2915126														2512		1068	0					569	875	0							
2915461														6474		4206	0					351	1917	0							
2916534														4160		371	0					1045	2732	12							
2916963														13821	0	10187	1993	0	10187	0	0	0	1641	0	0	0	0	Deferred fee income			
2917184														218		43	0					53	122	0							
2917317														83538		7302	0		969			1844	74119	273			2897	Recourse reserve			
2919423														461		181	0					3	264	13							
2919898														1660		3	0					292	1365	0				AP ACH Processing - GL Suspense			
2920287														307		56	0					51	200	0							
2920773														4058		2064	0					125	1869	0							
2921211														1121		358	232					37	494	0							
2921622														285		0	0					44	241	0							
2921659														83474		54762	0					0	28712	0							
2924128														4052		0	0					0	4052	0							
2925620														1508		553	0					86	822	47							
2925666														282638	0	217269	0	0	0	0	0	23085	25991	16293	0	202366	0				
2929392														2643		1258	0					189	1196	0							
2938198														24519		10106	4272					1329	4910	3902			9520				
2938769														1338	0	828	0	0	0	0	0	195	315	0	821	0	0				
2939001														997		658	0					22	317	0							
2939391														573		195	0					57	321	0							
2941068														30557		4016	0					1223	25318	0	2845						
2942690														681261	0	597940	0	470	56947	0	170861	4805	71679	6837	0	25182	244453	SBA Trade Date Payable		Low Income Housing Tax Credits	
2942823														3298		3202	0					18	78	0	1889						
2943615														3526		2728	0					210	588	0							
2947556														3699		1927	0					1	1771	0							
2948058														2482		7	0					291	2184	0							
2948423														2334		1837	0					51	421	25							
2949970														190		33	0					15	142	0							
2953418														1252	0	1028	0	0	0	0	0	0	223	1	0	0	1027				
2954059														25271		18408	0					1418	5445	0			14246				
2954497														11877		9088	0					245	2544	0							
2957014														5440		1907	1657					382	1494	0							
2958972														3058		831	0					148	2079	0							
2960555														987		28	0					90	869	0							
2960788														161		127	0					0	34	0							
2963266														2001		1	0					363	1637	0							
2963275														499		106	250					19	81	43							
2963547														2589		1214	0					91	1284	0							
2963864														1762		1286	0					194	282	0							
2967796														2078	0	1720	0	0	0	0	0	152	206	0	1491	0	0				
2970657														8124		601	3494					807	2346	876			336				
2973041														929		914	0					0	15	0							
2973386														15122		15115	0					7	0	0							
2980209														682000	0	502000	0	130000	253000	0	0	1000	179000	0	0	0	0	Rewards			
2986407														11537		7141	1933					1	2333	129			5488				
2989006														1396		666	0					246	484	0							
2992501														616		76	0					127	413	0							
2992547														27028		1082	0					0	24346	1600							
2997216														1313		936	179					12	116	70							
2997748														5295		1203	0					34	4058	0							
2998576														9740		6464	0					883	2393	0							
